,Aveiro,Azores,Beja,Braga,Bragança,Castelo Branco,Coimbra,Évora,Faro,Guarda,Leiria,Lisboa,Madeira,Portalegre,Porto,Santarém,Setúbal,Viana do Castelo,Vila Real,Viseu
2024-01-01 10:00:00,0.09463602467672975,0.09463602467672975,0.09463602467672975,0.09463602467672975,0.09463602467672975,0.09463602467672975,0.09463602467672975,0.09463602467672975,0.09463602467672975,0.09463602467672975,0.09463602467672975,0.09463602467672975,0.09463602467672975,0.09463602467672975,0.09463602467672975,0.09463602467672975,0.09463602467672975,0.09463602467672975,0.09463602467672975,0.09463602467672975
2024-01-01 11:00:00,0.09984312233603489,0.09984312233603489,0.09984312233603489,0.09984312233603489,0.09984312233603489,0.09984312233603489,0.09984312233603489,0.09984312233603489,0.09984312233603489,0.09984312233603489,0.09984312233603489,0.09984312233603489,0.09984312233603489,0.09984312233603489,0.09984312233603489,0.09984312233603489,0.09984312233603489,0.09984312233603489,0.09984312233603489,0.09984312233603489
2024-01-01 12:00:00,0.10171669621641742,0.10171669621641742,0.10171669621641742,0.10171669621641742,0.10171669621641742,0.10171669621641742,0.10171669621641742,0.10171669621641742,0.10171669621641742,0.10171669621641742,0.10171669621641742,0.10171669621641742,0.10171669621641742,0.10171669621641742,0.10171669621641742,0.10171669621641742,0.10171669621641742,0.10171669621641742,0.10171669621641742,0.10171669621641742
2024-01-01 13:00:00,0.10012435685723238,0.10012435685723238,0.10012435685723238,0.10012435685723238,0.10012435685723238,0.10012435685723238,0.10012435685723238,0.10012435685723238,0.10012435685723238,0.10012435685723238,0.10012435685723238,0.10012435685723238,0.10012435685723238,0.10012435685723238,0.10012435685723238,0.10012435685723238,0.10012435685723238,0.10012435685723238,0.10012435685723238,0.10012435685723238
2024-01-01 14:00:00,0.09516991117407637,0.09516991117407637,0.09516991117407637,0.09516991117407637,0.09516991117407637,0.09516991117407637,0.09516991117407637,0.09516991117407637,0.09516991117407637,0.09516991117407637,0.09516991117407637,0.09516991117407637,0.09516991117407637,0.09516991117407637,0.09516991117407637,0.09516991117407637,0.09516991117407637,0.09516991117407637,0.09516991117407637,0.09516991117407637
2024-01-01 15:00:00,0.0871869412529399,0.0871869412529399,0.0871869412529399,0.0871869412529399,0.0871869412529399,0.0871869412529399,0.0871869412529399,0.0871869412529399,0.0871869412529399,0.0871869412529399,0.0871869412529399,0.0871869412529399,0.0871869412529399,0.0871869412529399,0.0871869412529399,0.0871869412529399,0.0871869412529399,0.0871869412529399,0.0871869412529399,0.0871869412529399
2024-01-01 16:00:00,0.0767166798204822,0.0767166798204822,0.0767166798204822,0.0767166798204822,0.0767166798204822,0.0767166798204822,0.0767166798204822,0.0767166798204822,0.0767166798204822,0.0767166798204822,0.0767166798204822,0.0767166798204822,0.0767166798204822,0.0767166798204822,0.0767166798204822,0.0767166798204822,0.0767166798204822,0.0767166798204822,0.0767166798204822,0.0767166798204822
2024-01-01 17:00:00,0.0644716486679906,0.0644716486679906,0.0644716486679906,0.0644716486679906,0.0644716486679906,0.0644716486679906,0.0644716486679906,0.0644716486679906,0.0644716486679906,0.0644716486679906,0.0644716486679906,0.0644716486679906,0.0644716486679906,0.0644716486679906,0.0644716486679906,0.0644716486679906,0.0644716486679906,0.0644716486679906,0.0644716486679906,0.0644716486679906
2024-01-01 18:00:00,0.05128750239938983,0.05128750239938983,0.05128750239938983,0.05128750239938983,0.05128750239938983,0.05128750239938983,0.05128750239938983,0.05128750239938983,0.05128750239938983,0.05128750239938983,0.05128750239938983,0.05128750239938983,0.05128750239938983,0.05128750239938983,0.05128750239938983,0.05128750239938983,0.05128750239938983,0.05128750239938983,0.05128750239938983,0.05128750239938983
2024-01-01 19:00:00,0.03806633194990507,0.03806633194990507,0.03806633194990507,0.03806633194990507,0.03806633194990507,0.03806633194990507,0.03806633194990507,0.03806633194990507,0.03806633194990507,0.03806633194990507,0.03806633194990507,0.03806633194990507,0.03806633194990507,0.03806633194990507,0.03806633194990507,0.03806633194990507,0.03806633194990507,0.03806633194990507,0.03806633194990507,0.03806633194990507
2024-01-01 20:00:00,0.025715274475055044,0.025715274475055044,0.025715274475055044,0.025715274475055044,0.025715274475055044,0.025715274475055044,0.025715274475055044,0.025715274475055044,0.025715274475055044,0.025715274475055044,0.025715274475055044,0.025715274475055044,0.025715274475055044,0.025715274475055044,0.025715274475055044,0.025715274475055044,0.025715274475055044,0.025715274475055044,0.025715274475055044,0.025715274475055044
2024-01-01 21:00:00,0.015084607393467996,0.015084607393467996,0.015084607393467996,0.015084607393467996,0.015084607393467996,0.015084607393467996,0.015084607393467996,0.015084607393467996,0.015084607393467996,0.015084607393467996,0.015084607393467996,0.015084607393467996,0.015084607393467996,0.015084607393467996,0.015084607393467996,0.015084607393467996,0.015084607393467996,0.015084607393467996,0.015084607393467996,0.015084607393467996
2024-01-01 22:00:00,0.006909551240360962,0.006909551240360962,0.006909551240360962,0.006909551240360962,0.006909551240360962,0.006909551240360962,0.006909551240360962,0.006909551240360962,0.006909551240360962,0.006909551240360962,0.006909551240360962,0.006909551240360962,0.006909551240360962,0.006909551240360962,0.006909551240360962,0.006909551240360962,0.006909551240360962,0.006909551240360962,0.006909551240360962,0.006909551240360962
2024-01-01 23:00:00,0.0017597645583314575,0.0017597645583314575,0.0017597645583314575,0.0017597645583314575,0.0017597645583314575,0.0017597645583314575,0.0017597645583314575,0.0017597645583314575,0.0017597645583314575,0.0017597645583314575,0.0017597645583314575,0.0017597645583314575,0.0017597645583314575,0.0017597645583314575,0.0017597645583314575,0.0017597645583314575,0.0017597645583314575,0.0017597645583314575,0.0017597645583314575,0.0017597645583314575
2024-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 01:00:00,0.0017646384832419092,0.0017646384832419092,0.0017646384832419092,0.0017646384832419092,0.0017646384832419092,0.0017646384832419092,0.0017646384832419092,0.0017646384832419092,0.0017646384832419092,0.0017646384832419092,0.0017646384832419092,0.0017646384832419092,0.0017646384832419092,0.0017646384832419092,0.0017646384832419092,0.0017646384832419092,0.0017646384832419092,0.0017646384832419092,0.0017646384832419092,0.0017646384832419092
2024-01-02 02:00:00,0.006947878329983275,0.006947878329983275,0.006947878329983275,0.006947878329983275,0.006947878329983275,0.006947878329983275,0.006947878329983275,0.006947878329983275,0.006947878329983275,0.006947878329983275,0.006947878329983275,0.006947878329983275,0.006947878329983275,0.006947878329983275,0.006947878329983275,0.006947878329983275,0.006947878329983275,0.006947878329983275,0.006947878329983275,0.006947878329983275
2024-01-02 03:00:00,0.015210292488007551,0.015210292488007551,0.015210292488007551,0.015210292488007551,0.015210292488007551,0.015210292488007551,0.015210292488007551,0.015210292488007551,0.015210292488007551,0.015210292488007551,0.015210292488007551,0.015210292488007551,0.015210292488007551,0.015210292488007551,0.015210292488007551,0.015210292488007551,0.015210292488007551,0.015210292488007551,0.015210292488007551,0.015210292488007551
2024-01-02 04:00:00,0.026001351473864336,0.026001351473864336,0.026001351473864336,0.026001351473864336,0.026001351473864336,0.026001351473864336,0.026001351473864336,0.026001351473864336,0.026001351473864336,0.026001351473864336,0.026001351473864336,0.026001351473864336,0.026001351473864336,0.026001351473864336,0.026001351473864336,0.026001351473864336,0.026001351473864336,0.026001351473864336,0.026001351473864336,0.026001351473864336
2024-01-02 05:00:00,0.03859641860095357,0.03859641860095357,0.03859641860095357,0.03859641860095357,0.03859641860095357,0.03859641860095357,0.03859641860095357,0.03859641860095357,0.03859641860095357,0.03859641860095357,0.03859641860095357,0.03859641860095357,0.03859641860095357,0.03859641860095357,0.03859641860095357,0.03859641860095357,0.03859641860095357,0.03859641860095357,0.03859641860095357,0.03859641860095357
2024-01-02 06:00:00,0.0521457319320976,0.0521457319320976,0.0521457319320976,0.0521457319320976,0.0521457319320976,0.0521457319320976,0.0521457319320976,0.0521457319320976,0.0521457319320976,0.0521457319320976,0.0521457319320976,0.0521457319320976,0.0521457319320976,0.0521457319320976,0.0521457319320976,0.0521457319320976,0.0521457319320976,0.0521457319320976,0.0521457319320976,0.0521457319320976
2024-01-02 07:00:00,0.06573206223170036,0.06573206223170036,0.06573206223170036,0.06573206223170036,0.06573206223170036,0.06573206223170036,0.06573206223170036,0.06573206223170036,0.06573206223170036,0.06573206223170036,0.06573206223170036,0.06573206223170036,0.06573206223170036,0.06573206223170036,0.06573206223170036,0.06573206223170036,0.06573206223170036,0.06573206223170036,0.06573206223170036,0.06573206223170036
2024-01-02 08:00:00,0.07843313478748645,0.07843313478748645,0.07843313478748645,0.07843313478748645,0.07843313478748645,0.07843313478748645,0.07843313478748645,0.07843313478748645,0.07843313478748645,0.07843313478748645,0.07843313478748645,0.07843313478748645,0.07843313478748645,0.07843313478748645,0.07843313478748645,0.07843313478748645,0.07843313478748645,0.07843313478748645,0.07843313478748645,0.07843313478748645
2024-01-02 09:00:00,0.08938456700240188,0.08938456700240188,0.08938456700240188,0.08938456700240188,0.08938456700240188,0.08938456700240188,0.08938456700240188,0.08938456700240188,0.08938456700240188,0.08938456700240188,0.08938456700240188,0.08938456700240188,0.08938456700240188,0.08938456700240188,0.08938456700240188,0.08938456700240188,0.08938456700240188,0.08938456700240188,0.08938456700240188,0.08938456700240188
2024-01-02 10:00:00,0.0978390267908181,0.0978390267908181,0.0978390267908181,0.0978390267908181,0.0978390267908181,0.0978390267908181,0.0978390267908181,0.0978390267908181,0.0978390267908181,0.0978390267908181,0.0978390267908181,0.0978390267908181,0.0978390267908181,0.0978390267908181,0.0978390267908181,0.0978390267908181,0.0978390267908181,0.0978390267908181,0.0978390267908181,0.0978390267908181
2024-01-02 11:00:00,0.10321756304219343,0.10321756304219343,0.10321756304219343,0.10321756304219343,0.10321756304219343,0.10321756304219343,0.10321756304219343,0.10321756304219343,0.10321756304219343,0.10321756304219343,0.10321756304219343,0.10321756304219343,0.10321756304219343,0.10321756304219343,0.10321756304219343,0.10321756304219343,0.10321756304219343,0.10321756304219343,0.10321756304219343,0.10321756304219343
2024-01-02 12:00:00,0.10514958273099771,0.10514958273099771,0.10514958273099771,0.10514958273099771,0.10514958273099771,0.10514958273099771,0.10514958273099771,0.10514958273099771,0.10514958273099771,0.10514958273099771,0.10514958273099771,0.10514958273099771,0.10514958273099771,0.10514958273099771,0.10514958273099771,0.10514958273099771,0.10514958273099771,0.10514958273099771,0.10514958273099771,0.10514958273099771
2024-01-02 13:00:00,0.10349871468228665,0.10349871468228665,0.10349871468228665,0.10349871468228665,0.10349871468228665,0.10349871468228665,0.10349871468228665,0.10349871468228665,0.10349871468228665,0.10349871468228665,0.10349871468228665,0.10349871468228665,0.10349871468228665,0.10349871468228665,0.10349871468228665,0.10349871468228665,0.10349871468228665,0.10349871468228665,0.10349871468228665,0.10349871468228665
2024-01-02 14:00:00,0.09837275594936343,0.09837275594936343,0.09837275594936343,0.09837275594936343,0.09837275594936343,0.09837275594936343,0.09837275594936343,0.09837275594936343,0.09837275594936343,0.09837275594936343,0.09837275594936343,0.09837275594936343,0.09837275594936343,0.09837275594936343,0.09837275594936343,0.09837275594936343,0.09837275594936343,0.09837275594936343,0.09837275594936343,0.09837275594936343
2024-01-02 15:00:00,0.09011697847617052,0.09011697847617052,0.09011697847617052,0.09011697847617052,0.09011697847617052,0.09011697847617052,0.09011697847617052,0.09011697847617052,0.09011697847617052,0.09011697847617052,0.09011697847617052,0.09011697847617052,0.09011697847617052,0.09011697847617052,0.09011697847617052,0.09011697847617052,0.09011697847617052,0.09011697847617052,0.09011697847617052,0.09011697847617052
2024-01-02 16:00:00,0.07929120769147045,0.07929120769147045,0.07929120769147045,0.07929120769147045,0.07929120769147045,0.07929120769147045,0.07929120769147045,0.07929120769147045,0.07929120769147045,0.07929120769147045,0.07929120769147045,0.07929120769147045,0.07929120769147045,0.07929120769147045,0.07929120769147045,0.07929120769147045,0.07929120769147045,0.07929120769147045,0.07929120769147045,0.07929120769147045
2024-01-02 17:00:00,0.06663219363555246,0.06663219363555246,0.06663219363555246,0.06663219363555246,0.06663219363555246,0.06663219363555246,0.06663219363555246,0.06663219363555246,0.06663219363555246,0.06663219363555246,0.06663219363555246,0.06663219363555246,0.06663219363555246,0.06663219363555246,0.06663219363555246,0.06663219363555246,0.06663219363555246,0.06663219363555246,0.06663219363555246,0.06663219363555246
2024-01-02 18:00:00,0.0530038033726311,0.0530038033726311,0.0530038033726311,0.0530038033726311,0.0530038033726311,0.0530038033726311,0.0530038033726311,0.0530038033726311,0.0530038033726311,0.0530038033726311,0.0530038033726311,0.0530038033726311,0.0530038033726311,0.0530038033726311,0.0530038033726311,0.0530038033726311,0.0530038033726311,0.0530038033726311,0.0530038033726311,0.0530038033726311
2024-01-02 19:00:00,0.03933840168967976,0.03933840168967976,0.03933840168967976,0.03933840168967976,0.03933840168967976,0.03933840168967976,0.03933840168967976,0.03933840168967976,0.03933840168967976,0.03933840168967976,0.03933840168967976,0.03933840168967976,0.03933840168967976,0.03933840168967976,0.03933840168967976,0.03933840168967976,0.03933840168967976,0.03933840168967976,0.03933840168967976,0.03933840168967976
2024-01-02 20:00:00,0.026573397735001242,0.026573397735001242,0.026573397735001242,0.026573397735001242,0.026573397735001242,0.026573397735001242,0.026573397735001242,0.026573397735001242,0.026573397735001242,0.026573397735001242,0.026573397735001242,0.026573397735001242,0.026573397735001242,0.026573397735001242,0.026573397735001242,0.026573397735001242,0.026573397735001242,0.026573397735001242,0.026573397735001242,0.026573397735001242
2024-01-02 21:00:00,0.015587276000652416,0.015587276000652416,0.015587276000652416,0.015587276000652416,0.015587276000652416,0.015587276000652416,0.015587276000652416,0.015587276000652416,0.015587276000652416,0.015587276000652416,0.015587276000652416,0.015587276000652416,0.015587276000652416,0.015587276000652416,0.015587276000652416,0.015587276000652416,0.015587276000652416,0.015587276000652416,0.015587276000652416,0.015587276000652416
2024-01-02 22:00:00,0.007139476908920511,0.007139476908920511,0.007139476908920511,0.007139476908920511,0.007139476908920511,0.007139476908920511,0.007139476908920511,0.007139476908920511,0.007139476908920511,0.007139476908920511,0.007139476908920511,0.007139476908920511,0.007139476908920511,0.007139476908920511,0.007139476908920511,0.007139476908920511,0.007139476908920511,0.007139476908920511,0.007139476908920511,0.007139476908920511
2024-01-02 23:00:00,0.0018182412327934837,0.0018182412327934837,0.0018182412327934837,0.0018182412327934837,0.0018182412327934837,0.0018182412327934837,0.0018182412327934837,0.0018182412327934837,0.0018182412327934837,0.0018182412327934837,0.0018182412327934837,0.0018182412327934837,0.0018182412327934837,0.0018182412327934837,0.0018182412327934837,0.0018182412327934837,0.0018182412327934837,0.0018182412327934837,0.0018182412327934837,0.0018182412327934837
2024-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 01:00:00,0.001823113003046031,0.001823113003046031,0.001823113003046031,0.001823113003046031,0.001823113003046031,0.001823113003046031,0.001823113003046031,0.001823113003046031,0.001823113003046031,0.001823113003046031,0.001823113003046031,0.001823113003046031,0.001823113003046031,0.001823113003046031,0.001823113003046031,0.001823113003046031,0.001823113003046031,0.001823113003046031,0.001823113003046031,0.001823113003046031
2024-01-03 02:00:00,0.00717778705495667,0.00717778705495667,0.00717778705495667,0.00717778705495667,0.00717778705495667,0.00717778705495667,0.00717778705495667,0.00717778705495667,0.00717778705495667,0.00717778705495667,0.00717778705495667,0.00717778705495667,0.00717778705495667,0.00717778705495667,0.00717778705495667,0.00717778705495667,0.00717778705495667,0.00717778705495667,0.00717778705495667,0.00717778705495667
2024-01-03 03:00:00,0.015712905532501237,0.015712905532501237,0.015712905532501237,0.015712905532501237,0.015712905532501237,0.015712905532501237,0.015712905532501237,0.015712905532501237,0.015712905532501237,0.015712905532501237,0.015712905532501237,0.015712905532501237,0.015712905532501237,0.015712905532501237,0.015712905532501237,0.015712905532501237,0.015712905532501237,0.015712905532501237,0.015712905532501237,0.015712905532501237
2024-01-03 04:00:00,0.026859348265291173,0.026859348265291173,0.026859348265291173,0.026859348265291173,0.026859348265291173,0.026859348265291173,0.026859348265291173,0.026859348265291173,0.026859348265291173,0.026859348265291173,0.026859348265291173,0.026859348265291173,0.026859348265291173,0.026859348265291173,0.026859348265291173,0.026859348265291173,0.026859348265291173,0.026859348265291173,0.026859348265291173,0.026859348265291173
2024-01-03 05:00:00,0.03986825400076324,0.03986825400076324,0.03986825400076324,0.03986825400076324,0.03986825400076324,0.03986825400076324,0.03986825400076324,0.03986825400076324,0.03986825400076324,0.03986825400076324,0.03986825400076324,0.03986825400076324,0.03986825400076324,0.03986825400076324,0.03986825400076324,0.03986825400076324,0.03986825400076324,0.03986825400076324,0.03986825400076324,0.03986825400076324
2024-01-03 06:00:00,0.05386165350042787,0.05386165350042787,0.05386165350042787,0.05386165350042787,0.05386165350042787,0.05386165350042787,0.05386165350042787,0.05386165350042787,0.05386165350042787,0.05386165350042787,0.05386165350042787,0.05386165350042787,0.05386165350042787,0.05386165350042787,0.05386165350042787,0.05386165350042787,0.05386165350042787,0.05386165350042787,0.05386165350042787,0.05386165350042787
2024-01-03 07:00:00,0.06789204999739752,0.06789204999739752,0.06789204999739752,0.06789204999739752,0.06789204999739752,0.06789204999739752,0.06789204999739752,0.06789204999739752,0.06789204999739752,0.06789204999739752,0.06789204999739752,0.06789204999739752,0.06789204999739752,0.06789204999739752,0.06789204999739752,0.06789204999739752,0.06789204999739752,0.06789204999739752,0.06789204999739752,0.06789204999739752
2024-01-03 08:00:00,0.08100690385046452,0.08100690385046452,0.08100690385046452,0.08100690385046452,0.08100690385046452,0.08100690385046452,0.08100690385046452,0.08100690385046452,0.08100690385046452,0.08100690385046452,0.08100690385046452,0.08100690385046452,0.08100690385046452,0.08100690385046452,0.08100690385046452,0.08100690385046452,0.08100690385046452,0.08100690385046452,0.08100690385046452,0.08100690385046452
2024-01-03 09:00:00,0.09231363270231609,0.09231363270231609,0.09231363270231609,0.09231363270231609,0.09231363270231609,0.09231363270231609,0.09231363270231609,0.09231363270231609,0.09231363270231609,0.09231363270231609,0.09231363270231609,0.09231363270231609,0.09231363270231609,0.09231363270231609,0.09231363270231609,0.09231363270231609,0.09231363270231609,0.09231363270231609,0.09231363270231609,0.09231363270231609
2024-01-03 10:00:00,0.10104069160720788,0.10104069160720788,0.10104069160720788,0.10104069160720788,0.10104069160720788,0.10104069160720788,0.10104069160720788,0.10104069160720788,0.10104069160720788,0.10104069160720788,0.10104069160720788,0.10104069160720788,0.10104069160720788,0.10104069160720788,0.10104069160720788,0.10104069160720788,0.10104069160720788,0.10104069160720788,0.10104069160720788,0.10104069160720788
2024-01-03 11:00:00,0.10659055342698538,0.10659055342698538,0.10659055342698538,0.10659055342698538,0.10659055342698538,0.10659055342698538,0.10659055342698538,0.10659055342698538,0.10659055342698538,0.10659055342698538,0.10659055342698538,0.10659055342698538,0.10659055342698538,0.10659055342698538,0.10659055342698538,0.10659055342698538,0.10659055342698538,0.10659055342698538,0.10659055342698538,0.10659055342698538
2024-01-03 12:00:00,0.10858095163991088,0.10858095163991088,0.10858095163991088,0.10858095163991088,0.10858095163991088,0.10858095163991088,0.10858095163991088,0.10858095163991088,0.10858095163991088,0.10858095163991088,0.10858095163991088,0.10858095163991088,0.10858095163991088,0.10858095163991088,0.10858095163991088,0.10858095163991088,0.10858095163991088,0.10858095163991088,0.10858095163991088,0.10858095163991088
2024-01-03 13:00:00,0.10687153932929555,0.10687153932929555,0.10687153932929555,0.10687153932929555,0.10687153932929555,0.10687153932929555,0.10687153932929555,0.10687153932929555,0.10687153932929555,0.10687153932929555,0.10687153932929555,0.10687153932929555,0.10687153932929555,0.10687153932929555,0.10687153932929555,0.10687153932929555,0.10687153932929555,0.10687153932929555,0.10687153932929555,0.10687153932929555
2024-01-03 14:00:00,0.10157410613451913,0.10157410613451913,0.10157410613451913,0.10157410613451913,0.10157410613451913,0.10157410613451913,0.10157410613451913,0.10157410613451913,0.10157410613451913,0.10157410613451913,0.10157410613451913,0.10157410613451913,0.10157410613451913,0.10157410613451913,0.10157410613451913,0.10157410613451913,0.10157410613451913,0.10157410613451913,0.10157410613451913,0.10157410613451913
2024-01-03 15:00:00,0.09304561242240936,0.09304561242240936,0.09304561242240936,0.09304561242240936,0.09304561242240936,0.09304561242240936,0.09304561242240936,0.09304561242240936,0.09304561242240936,0.09304561242240936,0.09304561242240936,0.09304561242240936,0.09304561242240936,0.09304561242240936,0.09304561242240936,0.09304561242240936,0.09304561242240936,0.09304561242240936,0.09304561242240936,0.09304561242240936
2024-01-03 16:00:00,0.08186447092385563,0.08186447092385563,0.08186447092385563,0.08186447092385563,0.08186447092385563,0.08186447092385563,0.08186447092385563,0.08186447092385563,0.08186447092385563,0.08186447092385563,0.08186447092385563,0.08186447092385563,0.08186447092385563,0.08186447092385563,0.08186447092385563,0.08186447092385563,0.08186447092385563,0.08186447092385563,0.08186447092385563,0.08186447092385563
2024-01-03 17:00:00,0.06879165077733693,0.06879165077733693,0.06879165077733693,0.06879165077733693,0.06879165077733693,0.06879165077733693,0.06879165077733693,0.06879165077733693,0.06879165077733693,0.06879165077733693,0.06879165077733693,0.06879165077733693,0.06879165077733693,0.06879165077733693,0.06879165077733693,0.06879165077733693,0.06879165077733693,0.06879165077733693,0.06879165077733693,0.06879165077733693
2024-01-03 18:00:00,0.05471921911123116,0.05471921911123116,0.05471921911123116,0.05471921911123116,0.05471921911123116,0.05471921911123116,0.05471921911123116,0.05471921911123116,0.05471921911123116,0.05471921911123116,0.05471921911123116,0.05471921911123116,0.05471921911123116,0.05471921911123116,0.05471921911123116,0.05471921911123116,0.05471921911123116,0.05471921911123116,0.05471921911123116,0.05471921911123116
2024-01-03 19:00:00,0.040609799693384796,0.040609799693384796,0.040609799693384796,0.040609799693384796,0.040609799693384796,0.040609799693384796,0.040609799693384796,0.040609799693384796,0.040609799693384796,0.040609799693384796,0.040609799693384796,0.040609799693384796,0.040609799693384796,0.040609799693384796,0.040609799693384796,0.040609799693384796,0.040609799693384796,0.040609799693384796,0.040609799693384796,0.040609799693384796
2024-01-03 20:00:00,0.027431057307413114,0.027431057307413114,0.027431057307413114,0.027431057307413114,0.027431057307413114,0.027431057307413114,0.027431057307413114,0.027431057307413114,0.027431057307413114,0.027431057307413114,0.027431057307413114,0.027431057307413114,0.027431057307413114,0.027431057307413114,0.027431057307413114,0.027431057307413114,0.027431057307413114,0.027431057307413114,0.027431057307413114,0.027431057307413114
2024-01-03 21:00:00,0.016089666814852112,0.016089666814852112,0.016089666814852112,0.016089666814852112,0.016089666814852112,0.016089666814852112,0.016089666814852112,0.016089666814852112,0.016089666814852112,0.016089666814852112,0.016089666814852112,0.016089666814852112,0.016089666814852112,0.016089666814852112,0.016089666814852112,0.016089666814852112,0.016089666814852112,0.016089666814852112,0.016089666814852112,0.016089666814852112
2024-01-03 22:00:00,0.007369272687287233,0.007369272687287233,0.007369272687287233,0.007369272687287233,0.007369272687287233,0.007369272687287233,0.007369272687287233,0.007369272687287233,0.007369272687287233,0.007369272687287233,0.007369272687287233,0.007369272687287233,0.007369272687287233,0.007369272687287233,0.007369272687287233,0.007369272687287233,0.007369272687287233,0.007369272687287233,0.007369272687287233,0.007369272687287233
2024-01-03 23:00:00,0.0018766841539881382,0.0018766841539881382,0.0018766841539881382,0.0018766841539881382,0.0018766841539881382,0.0018766841539881382,0.0018766841539881382,0.0018766841539881382,0.0018766841539881382,0.0018766841539881382,0.0018766841539881382,0.0018766841539881382,0.0018766841539881382,0.0018766841539881382,0.0018766841539881382,0.0018766841539881382,0.0018766841539881382,0.0018766841539881382,0.0018766841539881382,0.0018766841539881382
